id,name,entity,text,description,url,keywords,hashtags,PARENT_TACTICS,PARENT_TECHNIQUES,PARENT_MITIGATIONS,PARENT_CASESTUDIES,CHILD_TECHNIQUES
AML.M0017,AI Model Distribution Methods,mitigation,"
AI Model Distribution Methods is a mitigation technique that reduces the attack surface of AI systems by hosting models and feature computation in the cloud, thereby limiting adversary access to model preprocessing and preventing gray‑box attacks.","Deploying AI models to edge devices can increase the attack surface of the system.
Consider serving models in the cloud to reduce the level of access the adversary has to the model.
Also consider computing features in the cloud to prevent gray-box attacks, where an adversary has access to the model preprocessing methods.",https://atlas.mitre.org/mitigations/AML.M0017,"[
  ""AI Model Distribution Methods"",
  ""edge devices attack surface"",
  ""cloud model hosting"",
  ""gray-box attacks prevention"",
  ""model preprocessing access"",
  ""adversary access reduction""
]",[],[],[],[],[],"['AML.T0043.000', 'AML.T0010.003', 'AML.T0044', 'AML.T0063', 'AML.T0048.004', 'AML.T0035']"
AML.M0018,User Training,mitigation,"
User Training is a mitigation that educates AI model developers on supply chain risks and malicious AI artifacts, and teaches users to identify deepfakes and phishing attempts.","Educate AI model developers to on AI supply chain risks and potentially malicious AI artifacts.
Educate users on how to identify deepfakes and phishing attempts.",https://atlas.mitre.org/mitigations/AML.M0018,"[
  ""User Training"",
  ""AI supply chain risks"",
  ""malicious AI artifacts"",
  ""deepfakes identification"",
  ""phishing attempts detection""
]",[],[],[],[],[],"['AML.T0011', 'AML.T0052.000', 'AML.T0052', 'AML.T0011.001', 'AML.T0011.000']"
AML.M0019,Control Access to AI Models and Data in Production,mitigation,"
Control Access to AI Models and Data in Production is a mitigation that requires users to verify their identities before accessing a production model, enforces authentication for API endpoints, and monitors production model queries to ensure compliance with usage policies and prevent model misuse.","Require users to verify their identities before accessing a production model.
Require authentication for API endpoints and monitor production model queries to ensure compliance with usage policies and to prevent model misuse.
",https://atlas.mitre.org/mitigations/AML.M0019,"[
  ""Control Access to AI Models and Data in Production"",
  ""production model access control"",
  ""user identity verification"",
  ""API endpoint authentication"",
  ""production model query monitoring"",
  ""usage policy compliance"",
  ""model misuse prevention""
]",[],[],[],[],[],"['AML.T0051', 'AML.T0024', 'AML.T0063', 'AML.T0040', 'AML.T0005', 'AML.T0043', 'AML.T0043.001', 'AML.T0029', 'AML.T0042', 'AML.T0034', 'AML.T0046']"
AML.M0020,Generative AI Guardrails,mitigation,"
Generative AI Guardrails is a mitigation technique that consists of safety controls positioned between a generative AI model and its output to block undesired inputs and responses, employing validators such as filters, rule‑based logic, regular expressions, classifiers, LLMs, and NER, and applying domain‑specific methods to reduce risks including etiquette breaches, brand damage, jailbreaking, misinformation, code exploits, SQL injection, and data leakage.","Guardrails are safety controls that are placed between a generative AI model and the output shared with the user to prevent undesired inputs and outputs.
Guardrails can take the form of validators such as filters, rule-based logic, or regular expressions, as well as AI-based approaches, such as classifiers and utilizing LLMs, or named entity recognition (NER) to evaluate the safety of the prompt or response. Domain specific methods can be employed to reduce risks in a variety of areas such as etiquette, brand damage, jailbreaking, false information, code exploits, SQL injections, and data leakage.",https://atlas.mitre.org/mitigations/AML.M0020,"[
  ""Generative AI Guardrails"",
  ""safety controls"",
  ""generative AI model"",
  ""undesired inputs"",
  ""undesired outputs"",
  ""validators"",
  ""filters"",
  ""rule-based logic"",
  ""regular expressions"",
  ""classifiers"",
  ""LLMs"",
  ""NER"",
  ""domain-specific methods"",
  ""etiquette breaches"",
  ""brand damage"",
  ""jailbreaking"",
  ""false information"",
  ""code exploits"",
  ""SQL injection"",
  ""data leakage""
]",[],[],[],[],[],"['AML.T0057', 'AML.T0056', 'AML.T0062', 'AML.T0010', 'AML.T0053', 'AML.T0054', 'AML.T0051', 'AML.T0061']"
AML.M0021,Generative AI Guidelines,mitigation,"
Generative AI Guidelines is a mitigation that comprises safety controls positioned between user input and a generative AI model to steer its behavior and block undesired outputs. These controls are typically implemented as appended instructions or system‑prompt directives that specify the model’s goal, role, voice, and security parameters.","Guidelines are safety controls that are placed between user-provided input and a generative AI model to help direct the model to produce desired outputs and prevent undesired outputs.

Guidelines can be implemented as instructions appended to all user prompts or as part of the instructions in the system prompt. They can define the goal(s), role, and voice of the system, as well as outline safety and security parameters.",https://atlas.mitre.org/mitigations/AML.M0021,"[
  ""Generative AI Guidelines"",
  ""safety controls"",
  ""user-provided input"",
  ""generative AI model"",
  ""desired outputs"",
  ""undesired outputs"",
  ""instruction manipulation"",
  ""system prompts""
]",[],[],[],[],[],"['AML.T0061', 'AML.T0057', 'AML.T0062']"
AML.M0022,Generative AI Model Alignment,mitigation,"
Generative AI Model Alignment is a mitigation technique that enhances the safety and policy compliance of generative AI models by employing methods such as supervised fine‑tuning, reinforcement learning from human feedback, and targeted safety context distillation.","When training or fine-tuning a generative AI model it is important to utilize techniques that improve model alignment with safety, security, and content policies.

The fine-tuning process can potentially remove built-in safety mechanisms in a generative AI model, but utilizing techniques such as Supervised Fine-Tuning, Reinforcement Learning from Human Feedback or AI Feedback, and Targeted Safety Context Distillation can improve the safety and alignment of the model.",https://atlas.mitre.org/mitigations/AML.M0022,"[
  ""Generative AI Model Alignment"",
  ""model alignment"",
  ""safety mechanisms"",
  ""Supervised Fine-Tuning"",
  ""Reinforcement Learning from Human Feedback"",
  ""Targeted Safety Context Distillation"",
  ""generative AI model safety"",
  ""policy compliance""
]",[],[],[],[],[],"['AML.T0061', 'AML.T0057', 'AML.T0062']"
AML.M0023,AI Bill of Materials,mitigation,"
AI Bill of Materials is a mitigation technique that provides a comprehensive inventory of artifacts and resources used to build an AI system, enabling supply‑chain risk reduction and rapid response to vulnerabilities by tracking dataset provenance and modification history.","An AI Bill of Materials (AI BOM) contains a full listing of artifacts and resources that were used in building the AI. The AI BOM can help mitigate supply chain risks and enable rapid response to reported vulnerabilities.

This can include maintaining dataset provenance, i.e. a detailed history of datasets used for AI applications. The history can include information about the dataset source as well as well as a complete record of any modifications.",https://atlas.mitre.org/mitigations/AML.M0023,"[
  ""AI Bill of Materials"",
  ""AI BOM"",
  ""dataset provenance"",
  ""supply chain risks"",
  ""vulnerability response"",
  ""modification history""
]",[],[],[],[],[],"['AML.T0011', 'AML.T0058', 'AML.T0011.001', 'AML.T0010']"
AML.M0024,AI Telemetry Logging,mitigation,"
AI Telemetry Logging is a mitigation technique that records inputs, outputs, and intermediate actions of deployed AI models—including agent decisions, data access, tool usage, installation commands, and agent identity—to enable monitoring for security threats and to deter adversaries seeking stealthy use of AI resources.","Implement logging of inputs and outputs of deployed AI models. When deploying AI agents, implement logging of the intermediate steps of agentic actions and decisions, data access and tool use, installation commands, and identity of the agent. Monitoring logs can help to detect security threats and mitigate impacts.

Additionally, having logging enabled can discourage adversaries who want to remain undetected from utilizing AI resources.",https://atlas.mitre.org/mitigations/AML.M0024,"[
  ""AI Telemetry Logging"",
  ""AI model logging"",
  ""agent action logging"",
  ""data access logging"",
  ""tool use logging"",
  ""installation command logging"",
  ""agent identity logging"",
  ""security threat detection""
]",[],[],[],[],[],"['AML.T0051.002', 'AML.T0085.001', 'AML.T0040', 'AML.T0047', 'AML.T0101', 'AML.T0024.002', 'AML.T0005.001']"
AML.M0025,Maintain AI Dataset Provenance,mitigation,"
Maintain AI Dataset Provenance is a mitigation that involves keeping a detailed record of datasets used for AI applications, including their sources and all modifications.",Maintain a detailed history of datasets used for AI applications. The history should include information about the dataset's source as well as a complete record of any modifications.,https://atlas.mitre.org/mitigations/AML.M0025,"[
  ""Maintain AI Dataset Provenance"",
  ""AI Dataset Provenance"",
  ""detailed history of datasets"",
  ""dataset source"",
  ""record of modifications"",
  ""AI application datasets""
]",[],[],[],[],[],"['AML.T0010.002', 'AML.T0059', 'AML.T0019', 'AML.T0020', 'AML.T0018.000']"
AML.M0026,Privileged AI Agent Permissions Configuration,mitigation,"
Privileged AI Agent Permissions Configuration is a mitigation that addresses elevated access rights granted to AI agents to prevent unauthorized actions. It emphasizes implementing RBAC, ABAC, and least‑privilege controls to restrict permissions to only the tools and resources required for the agent’s designated tasks.","AI agents may be granted elevated privileges above that of a normal user to enable desired workflows. When deploying a privileged AI agent, or an agent that interacts with multiple users, it is important to implement robust policies and controls on permissions of the privileged agent. These controls include Role-Based Access Controls (RBAC), Attribute-Based Access Controls (ABAC), and the principle of least privilege so that the agent is only granted the necessary permissions to access tools and resources required to accomplish its designated task(s).",https://atlas.mitre.org/mitigations/AML.M0026,"[
  ""Privileged AI Agent Permissions Configuration"",
  ""elevated privileges"",
  ""AI agent permissions"",
  ""RBAC"",
  ""ABAC"",
  ""least privilege"",
  ""privileged agent controls""
]",[],[],[],[],[],"['AML.T0101', 'AML.T0082', 'AML.T0085.001', 'AML.T0085', 'AML.T0085.000']"
AML.M0027,Single-User AI Agent Permissions Configuration,mitigation,"
Single-User AI Agent Permissions Configuration is a mitigation that enforces strict permission controls, least‑privilege access, and lifecycle management for AI agents acting on behalf of a user. It ensures agents only receive privileges the user would have and are decommissioned when no longer needed.","When deploying an AI agent that acts as a representative of a user and performs actions on their behalf, it is important to implement robust policies and controls on permissions and lifecycle management of the agent. Lifecycle management involves establishing identity, protocols for access management, and decommissioning of the agent when its role is no longer needed. Controls should also include the principle of least privilege and delegated access from the user account. When acting as a representative of a user, the AI agent should not be granted permissions that the user would not be granted within the system or organization.",https://atlas.mitre.org/mitigations/AML.M0027,"[
  ""Single-User AI Agent Permissions Configuration"",
  ""AI agent permissions"",
  ""least privilege"",
  ""lifecycle management"",
  ""delegated access"",
  ""user representative permissions""
]",[],[],[],[],[],"['AML.T0082', 'AML.T0101', 'AML.T0085.001', 'AML.T0085.000', 'AML.T0085']"
AML.M0028,AI Agent Tools Permissions Configuration,mitigation,"
AI Agent Tools Permissions Configuration is a mitigation that enforces least‑privilege access and delegated controls for shared AI tools. It applies permission policies in MCP servers or tool configuration files to restrict tool usage to the identities and restrictions of calling agents.","When deploying tools that will be shared across multiple AI agents, it is important to implement robust policies and controls on permissions for the tools. These controls include applying the principle of least privilege along with delegated access, where the tools receive the permissions, identities, and restrictions of the AI agent calling them. These configurations may be implemented either in MCP servers which connect the agents to the tools calling them or, in more complex cases, directly in the configuration files of the tool.",https://atlas.mitre.org/mitigations/AML.M0028,"[
  ""AI Agent Tools Permissions Configuration"",
  ""least privilege"",
  ""delegated access"",
  ""MCP servers"",
  ""tool configuration files"",
  ""permission policies"",
  ""shared AI tools""
]",[],[],[],[],[],"['AML.T0085', 'AML.T0086', 'AML.T0101', 'AML.T0085.001', 'AML.T0053']"
AML.M0029,Human In-the-Loop for AI Agent Actions,mitigation,"
Human In-the-Loop for AI Agent Actions is a mitigation technique that requires human stakeholder approval before AI agents execute actions, balancing security assurance against operational overhead by scaling oversight to the consequence of the task.","Systems should require the user or another human stakeholder to approve AI agent actions before the agent takes them. The human approver may be technical staff or business unit SMEs depending on the use case. Separate tools, such as dedicated audit agents, may assist human approval, but final adjudication should be conducted by a human decision-maker. 

The security benefits from Human In-the-Loop policies may be at odds with operational overhead costs of additional approvals. To ease this, Human In-the-Loop policies should follow the degree of consequence of the task at hand. Minor, repetitive tasks performed by agents accessing basic tools may only require minimal human oversight, while agents employed in systems with significant consequences may necessitate approval from multiple stakeholders diversified across multiple organizations.",https://atlas.mitre.org/mitigations/AML.M0029,"[
  ""Human In-the-Loop"",
  ""AI agent actions"",
  ""human approval"",
  ""human stakeholder"",
  ""approval before execution"",
  ""consequence-based oversight"",
  ""human decision-maker""
]",[],[],[],[],[],['AML.T0101']
AML.M0030,Restrict AI Agent Tool Invocation on Untrusted Data,mitigation,"
Restrict AI Agent Tool Invocation on Untrusted Data is a mitigation that limits or blocks tool calls from untrusted inputs to prevent prompt injection attacks that could compromise confidentiality, integrity, or availability of AI‑driven systems. The restriction may require user confirmation for high‑consequence actions.","Untrusted data can contain prompt injections that invoke an AI agent's tools, potentially causing confidentiality, integrity or availability violations. It is recommended that tool invocation be restricted or limited when untrusted data enters the LLM's context.

The degree to which tool invocation is restricted may depend on the potential consequences of the action. Consider blocking the automatic invocation of tools or requiring user confirmation once untrusted data enters the LLM's context. For high consequence actions, consider always requiring user confirmation.",https://atlas.mitre.org/mitigations/AML.M0030,"[
  ""Restrict AI Agent Tool Invocation on Untrusted Data"",
  ""untrusted data"",
  ""prompt injection"",
  ""tool invocation restriction"",
  ""user confirmation"",
  ""high consequence actions""
]",[],[],[],[],[],['AML.T0101']
AML.M0031,Memory Hardening,mitigation,"
Memory Hardening is a mitigation technique that establishes trust boundaries and secure processes for how an AI agent stores and accesses memory. It restricts memory storage, requires authentication for updates, performs semantic integrity checks, and monitors and remediates poisoned memory to prevent unauthorized manipulation.","Memory Hardening involves developing trust boundaries and secure processes for how an AI agent stores and accesses memory and context. This may be implemented using a combination of strategies including restricting an agent's ability to store memories by requiring external authentication and validation for memory updates, performing semantic integrity checks on retrieved memories before agents execute actions, and implementing controls for monitoring of memory and remediation processes for poisoned memory.",https://atlas.mitre.org/mitigations/AML.M0031,"[
  ""Memory Hardening"",
  ""AI agent memory"",
  ""trust boundaries"",
  ""secure memory processes"",
  ""memory integrity checks"",
  ""poisoned memory remediation""
]",[],[],[],[],[],['AML.T0080.000']
AML.M0032,Segmentation of AI Agent Components,mitigation,"
Segmentation of AI Agent Components is a mitigation that defines security boundaries around agentic tools and data sources, employing API access controls, container isolation, sandboxing, and rate limiting of tool invocation. It restricts resource and network access, uses clean base images for each run, and prevents untrusted processes from spreading.","Define security boundaries around agentic tools and data sources with methods such as API access, container isolation, code execution sandboxing, and rate limiting of tool invocation. When sandboxing, limit resource and network access and build the container or virtual machine from a clean base image before each run. This restricts untrusted processes or potential compromises from spreading throughout the system.",https://atlas.mitre.org/mitigations/AML.M0032,"[
  ""segmentation of AI agent components"",
  ""security boundaries"",
  ""container isolation"",
  ""code execution sandboxing"",
  ""rate limiting"",
  ""clean base image"",
  ""untrusted process restriction""
]",[],[],[],[],[],"['AML.T0086', 'AML.T0085', 'AML.T0085.001', 'AML.T0053', 'AML.T0098', 'AML.T0085.000']"
AML.M0033,Input and Output Validation for AI Agent Components,mitigation,"
Input and Output Validation for AI Agent Components is a mitigation that enforces validation of inputs and outputs for AI agent tools and data sources, ensuring format compliance, schema adherence, leak prevention, and sanitization to limit the spread of compromises across chained AI-enabled workflows.","Implement validation on inputs and outputs for the tools and data sources used by AI agents. Validation includes enforcing a common data format, schema validation, checks for sensitive or prohibited information leakage, and data sanitization to remove potential injections or unsafe code. Input and output validation can help prevent compromises from spreading in AI-enabled systems and can help secure the workflow when multiple components are chained together. Validation should be performed external to the AI agent.",https://atlas.mitre.org/mitigations/AML.M0033,"[
  ""Input and Output Validation for AI Agent Components"",
  ""AI agent input validation"",
  ""AI agent output validation"",
  ""data format enforcement"",
  ""schema validation"",
  ""sensitive information leakage checks"",
  ""data sanitization"",
  ""AI-enabled system security""
]",[],[],[],[],[],"['AML.T0053', 'AML.T0086', 'AML.T0051.002']"
AML.M0034,Deepfake Detection,mitigation,"
Deepfake Detection is a mitigation technique that applies deepfake detection algorithms to untrusted or user‑provided data in high‑impact contexts, such as biometric verification, to block synthetic content. It leverages AI models, identifies inconsistencies like unnatural facial movements, audio mismatches, and pixel artifacts, and uses biometric cues such as blinking and microexpressions.","Apply deepfake detection algorithms against any untrusted or user-provided data, especially in impactful applications such as biometric verification, to block generated content.

Detectors may use a combination of approaches, including:
-	AI models trained to differentiate between real and deepfake content.
-	Identifying common inconsistencies in deepfake content, such as unnatural facial movements, audio mismatches, or pixel-level artifacts.
-	Biometrics analysis, such blinking, eye movements, and microexpressions.",https://atlas.mitre.org/mitigations/AML.M0034,"[
  ""deepfake detection"",
  ""untrusted data"",
  ""biometric verification"",
  ""synthetic content"",
  ""AI models"",
  ""unnatural facial movements"",
  ""audio mismatches"",
  ""pixel artifacts""
]",[],[],[],[],[],"['AML.T0015', 'AML.T0052.000']"
AML.CS0000,Evasion of Deep Learning Detector for Malware C&C Traffic,casestudy,"
Evasion of Deep Learning Detector for Malware C&C Traffic is a technique that uses adversarial sample crafting to bypass a deep learning model identifying malware command and control traffic in HTTP streams, as demonstrated by Palo Alto Networks Security AI research based on the Le et al. paper.","The Palo Alto Networks Security AI research team tested a deep learning model for malware command and control (C&C) traffic detection in HTTP traffic.
Based on the publicly available [paper by Le et al.](https://arxiv.org/abs/1802.03162), we built a model that was trained on a similar dataset as our production model and had similar performance.
Then we crafted adversarial samples, queried the model, and adjusted the adversarial sample accordingly until the model was evaded.",https://atlas.mitre.org/studies/AML.CS0000/,"[
  ""Evasion of Deep Learning Detector for Malware C&C Traffic"",
  ""deep learning model"",
  ""malware C&C traffic detection"",
  ""adversarial samples"",
  ""HTTP traffic"",
  ""model evasion"",
  ""Palo Alto Networks Security AI""
]",[],[],[],[],[],"['AML.T0000.001', 'AML.T0002.000', 'AML.T0005', 'AML.T0043.003', 'AML.T0042', 'AML.T0015']"
AML.CS0001,Botnet Domain Generation Algorithm (DGA) Detection Evasion,casestudy,"
Botnet Domain Generation Algorithm (DGA) Detection Evasion is a generic domain mutation technique that bypasses convolutional neural network based DGA detectors, allowing attackers to evade most ML‑based DGA detection modules and serving as a test to evaluate the robustness of industry DGA detection methods.","The Palo Alto Networks Security AI research team was able to bypass a Convolutional Neural Network based botnet Domain Generation Algorithm (DGA) detector using a generic domain name mutation technique.
It is a generic domain mutation technique which can evade most ML-based DGA detection modules.
The generic mutation technique evades most ML-based DGA detection modules DGA and can be used to test the effectiveness and robustness of all DGA detection methods developed by security companies in the industry before they is deployed to the production environment.",https://atlas.mitre.org/studies/AML.CS0001/,"[
  ""Botnet Domain Generation Algorithm (DGA) Detection Evasion"",
  ""generic domain mutation technique"",
  ""DGA detector bypass"",
  ""ML-based DGA detection evasion"",
  ""convolutional neural network DGA detector"",
  ""domain name mutation technique""
]",[],[],[],[],[],"['AML.T0000', 'AML.T0002', 'AML.T0017.000', 'AML.T0043.001', 'AML.T0042', 'AML.T0015']"
AML.CS0002,VirusTotal Poisoning,casestudy,"
VirusTotal Poisoning is a case study describing how attackers used metamorphic code to generate numerous similar ransomware samples that were rapidly submitted to a popular virus‑sharing platform, creating the appearance of a new threat while preserving core characteristics such as compile time and family identity.","McAfee Advanced Threat Research noticed an increase in reports of a certain ransomware family that was out of the ordinary. Case investigation revealed that many samples of that particular ransomware family were submitted through a popular virus-sharing platform within a short amount of time. Further investigation revealed that based on string similarity the samples were all equivalent, and based on code similarity they were between 98 and 74 percent similar. Interestingly enough, the compile time was the same for all the samples. After more digging, researchers discovered that someone used 'metame' a metamorphic code manipulating tool to manipulate the original file towards mutant variants. The variants would not always be executable, but are still classified as the same ransomware family.",https://atlas.mitre.org/studies/AML.CS0002/,"[
  ""VirusTotal Poisoning"",
  ""ransomware family"",
  ""metamorphic code"",
  ""metame tool"",
  ""mutant variants"",
  ""compile time"",
  ""code similarity"",
  ""virus-sharing platform""
]",[],[],[],[],[],"['AML.T0043', 'AML.T0016.000', 'AML.T0010.002', 'AML.T0020']"
AML.CS0003,Bypassing Cylance's AI Malware Detection,casestudy,"
Bypassing Cylance's AI Malware Detection is a technique that demonstrates how a crafted universal bypass string can be appended to malicious files to evade Cylance's AI-based malware detection system.",Researchers at Skylight were able to create a universal bypass string that evades detection by Cylance's AI Malware detector when appended to a malicious file.,https://atlas.mitre.org/studies/AML.CS0003/,"[
  ""Bypassing Cylance's AI Malware Detection"",
  ""universal bypass string"",
  ""Cylance AI Malware detector"",
  ""malicious file evasion"",
  ""AI-based malware detection bypass""
]",[],[],[],[],[],"['AML.T0000', 'AML.T0015', 'AML.T0043.003', 'AML.T0017.000', 'AML.T0063', 'AML.T0047']"
AML.CS0004,Camera Hijack Attack on Facial Recognition System,casestudy,"
Camera Hijack Attack on Facial Recognition System is a technique that manipulates camera feeds to bypass live facial recognition authentication, enabling unauthorized access and impersonation. It was employed in a 2018 scheme where attackers created a fake shell company to fraudulently obtain $77 million through tax system invoices.","This type of camera hijack attack can evade the traditional live facial recognition authentication model and enable access to privileged systems and victim impersonation.

Two individuals in China used this attack to gain access to the local government's tax system. They created a fake shell company and sent invoices via tax system to supposed clients. The individuals started this scheme in 2018 and were able to fraudulently collect $77 million.",https://atlas.mitre.org/studies/AML.CS0004/,"[
  ""camera hijack attack"",
  ""facial recognition system"",
  ""live facial recognition authentication"",
  ""privileged system access"",
  ""victim impersonation"",
  ""fake shell company"",
  ""tax system fraud"",
  ""$77 million""
]",[],[],[],[],[],"['AML.T0016.000', 'AML.T0047', 'AML.T0015', 'AML.T0048.000', 'AML.T0087', 'AML.T0021', 'AML.T0008.001', 'AML.T0016.001']"
AML.CS0005,Attack on Machine Translation Services,casestudy,"
Attack on Machine Translation Services is a technique that exploits publicly accessible machine‑translation APIs to extract intellectual property and inject adversarial inputs, enabling targeted word flips, vulgar outputs, and dropped sentences on services such as Google Translate and Systran Translate.","Machine translation services (such as Google Translate, Bing Translator, and Systran Translate) provide public-facing UIs and APIs.
A research group at UC Berkeley utilized these public endpoints to create a replicated model with near-production state-of-the-art translation quality.
Beyond demonstrating that IP can be functionally stolen from a black-box system, they used the replicated model to successfully transfer adversarial examples to the real production services.
These adversarial inputs successfully cause targeted word flips, vulgar outputs, and dropped sentences on Google Translate and Systran Translate websites.",https://atlas.mitre.org/studies/AML.CS0005/,"[
  ""Attack on Machine Translation Services"",
  ""machine translation services"",
  ""Google Translate"",
  ""Bing Translator"",
  ""Systran Translate"",
  ""adversarial examples"",
  ""targeted word flips"",
  ""vulgar outputs"",
  ""dropped sentences""
]",[],[],[],[],[],"['AML.T0031', 'AML.T0015', 'AML.T0043.002', 'AML.T0048.004', 'AML.T0005.001', 'AML.T0040', 'AML.T0002.001', 'AML.T0002.000', 'AML.T0000']"
AML.CS0006,ClearviewAI Misconfiguration,casestudy,"
ClearviewAI Misconfiguration is a case study that illustrates how a misconfigured repository exposed production credentials, API keys, and training data, enabling unauthorized access and potential model manipulation, highlighting the need for rigorous cybersecurity hygiene beyond standard controls to protect machine learning systems.","Clearview AI makes a facial recognition tool that searches publicly available photos for matches.  This tool has been used for investigative purposes by law enforcement agencies and other parties.

Clearview AI's source code repository, though password protected, was misconfigured to allow an arbitrary user to register an account.
This allowed an external researcher to gain access to a private code repository that contained Clearview AI production credentials, keys to cloud storage buckets containing 70K video samples, and copies of its applications and Slack tokens.
With access to training data, a bad actor has the ability to cause an arbitrary misclassification in the deployed model.
These kinds of attacks illustrate that any attempt to secure ML system should be on top of ""traditional"" good cybersecurity hygiene such as locking down the system with least privileges, multi-factor authentication and monitoring and auditing.",https://atlas.mitre.org/studies/AML.CS0006/,"[
  ""ClearviewAI Misconfiguration"",
  ""facial recognition tool"",
  ""misconfigured repository"",
  ""production credentials"",
  ""cloud storage buckets"",
  ""training data exposure"",
  ""model manipulation"",
  ""cybersecurity hygiene""
]",[],[],[],[],[],"['AML.T0021', 'AML.T0031', 'AML.T0002', 'AML.T0036']"
AML.CS0007,GPT-2 Model Replication,casestudy,"
GPT-2 Model Replication is a technique that demonstrates how an open-source language model can be recreated from publicly disclosed architecture and weights, enabling adversaries to bypass controlled releases and deploy the model for malicious purposes such as impersonation, disinformation, or spam generation.","OpenAI built GPT-2, a language model capable of generating high quality text samples. Over concerns that GPT-2 could be used for malicious purposes such as impersonating others, or generating misleading news articles, fake social media content, or spam, OpenAI adopted a tiered release schedule. They initially released a smaller, less powerful version of GPT-2 along with a technical description of the approach, but held back the full trained model.

Before the full model was released by OpenAI, researchers at Brown University successfully replicated the model using information released by OpenAI and open source ML artifacts. This demonstrates that a bad actor with sufficient technical skill and compute resources could have replicated GPT-2 and used it for harmful goals before the AI Security community is prepared.
",https://atlas.mitre.org/studies/AML.CS0007/,"[
  ""GPT-2 Model Replication"",
  ""language model replication"",
  ""malicious text generation"",
  ""model impersonation"",
  ""disinformation generation"",
  ""spam generation"",
  ""controlled release bypass"",
  ""adversarial model deployment""
]",[],[],[],[],[],"['AML.T0005.000', 'AML.T0002.000', 'AML.T0002.001', 'AML.T0000', 'AML.T0008.000']"
AML.CS0008,ProofPoint Evasion,casestudy,"
ProofPoint Evasion is a technique that describes how attackers bypass email protection systems by replicating the protective model, analyzing word‑level scoring, and crafting malicious messages that receive favorable scores to avoid detection. It illustrates instruction manipulation that causes the system to label such emails as SPAM.","Proof Pudding (CVE-2019-20634) is a code repository that describes how ML researchers evaded ProofPoint's email protection system by first building a copy-cat email protection ML model, and using the insights to bypass the live system. More specifically, the insights allowed researchers to craft malicious emails that received preferable scores, going undetected by the system. Each word in an email is scored numerically based on multiple variables and if the overall score of the email is too low, ProofPoint will output an error, labeling it as SPAM.",https://atlas.mitre.org/studies/AML.CS0008/,"[
  ""ProofPoint Evasion"",
  ""email protection system"",
  ""malicious emails"",
  ""word-level scoring"",
  ""SPAM bypass"",
  ""ML model evasion"",
  ""Proof Pudding"",
  ""CVE-2019-20634""
]",[],[],[],[],[],"['AML.T0015', 'AML.T0043.002', 'AML.T0047', 'AML.T0063', 'AML.T0005.001']"
AML.CS0009,Tay Poisoning,casestudy,"
Tay Poisoning is a technique that involves manipulating a conversational AI system through coordinated abusive inputs to cause it to adopt malicious behavior, as demonstrated by Microsoft’s Tay chatbot, which was compromised and forced to generate inflammatory content before being shut down.","Microsoft created Tay, a Twitter chatbot designed to engage and entertain users.
While previous chatbots used pre-programmed scripts
to respond to prompts, Tay's machine learning capabilities allowed it to be
directly influenced by its conversations.

A coordinated attack encouraged malicious users to tweet abusive and offensive language at Tay,
which eventually led to Tay generating similarly inflammatory content towards other users.

Microsoft decommissioned Tay within 24 hours of its launch and issued a public apology
with lessons learned from the bot's failure.",https://atlas.mitre.org/studies/AML.CS0009/,"[
  ""Tay Poisoning"",
  ""Microsoft Tay"",
  ""Twitter chatbot"",
  ""machine learning manipulation"",
  ""abusive input attack"",
  ""coordinated AI poisoning"",
  ""inflammatory content generation"",
  ""chatbot compromise""
]",[],[],[],[],[],"['AML.T0010.002', 'AML.T0031', 'AML.T0047', 'AML.T0020']"
AML.CS0010,Microsoft Azure Service Disruption,casestudy,"
Microsoft Azure Service Disruption is a case study of a red‑team operation that intentionally disrupts an Azure cloud service, blending traditional enterprise ATT&CK tactics such as credential abuse and data exfiltration with adversarial machine‑learning techniques including offline and online evasion.","The Microsoft AI Red Team performed a red team exercise on an internal Azure service with the intention of disrupting its service. This operation had a combination of traditional ATT&CK enterprise techniques such as finding valid account, and exfiltrating data -- all interleaved with adversarial ML specific steps such as offline and online evasion examples.",https://atlas.mitre.org/studies/AML.CS0010/,"[
  ""Microsoft Azure Service Disruption"",
  ""red team exercise"",
  ""Azure service disruption"",
  ""adversarial ML evasion"",
  ""offline evasion"",
  ""online evasion"",
  ""credential abuse"",
  ""data exfiltration""
]",[],[],[],[],[],"['AML.T0015', 'AML.T0042', 'AML.T0040', 'AML.T0035', 'AML.T0043.000', 'AML.T0000', 'AML.T0012', 'AML.T0025']"
AML.CS0011,Microsoft Edge AI Evasion,casestudy,"
Microsoft Edge AI Evasion is a technique that uses automated adversarial manipulation of input images to cause misclassifications in edge‑deployed AI models, representing an evasion tactic employed during red‑team testing of Microsoft’s edge AI workload platform.","The Azure Red Team performed a red team exercise on a new Microsoft product designed for running AI workloads at the edge. This exercise was meant to use an automated system to continuously manipulate a target image to cause the ML model to produce misclassifications.
",https://atlas.mitre.org/studies/AML.CS0011/,"[
  ""Microsoft Edge AI Evasion"",
  ""AI evasion"",
  ""adversarial manipulation"",
  ""edge AI workloads"",
  ""misclassifications"",
  ""red team exercise"",
  ""ML model evasion""
]",[],[],[],[],[],"['AML.T0000', 'AML.T0002', 'AML.T0040', 'AML.T0043.001', 'AML.T0015']"
